WARNING (theano.tensor.blas): Using NumPy C-API based implementation for BLAS functions.
pybullet build time: Oct 11 2021 20:59:39
num of nodes = 2000 and num of edges = 3316
num of nodes = 2000 and num of edges = 3316
num of nodes = 2000 and num of edges = 3316
num of nodes = 2000 and num of edges = 3316
train epoch=0, loader_type='Both', approx_losses.avg=0.00013202449680852984, constraint_losses.avg=4.8353801575551245e-05
------------------------- test un normalized Main, avg_test_AL_un_norm=8.921697177383697, avg_test_CL_un_norm=6.747052492654293, max_test_CL_un_norm=454.58230308935657
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.299939860274996e-06, max_test_CL=5.608862920780666e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6048207420448621, max_test_CL_un_norm=4.087206269598566
train epoch=43, loader_type='Both', approx_losses.avg=0.00012107510149219288, constraint_losses.avg=4.802865427694679e-05
------------------------- test Main, avg_test_AL=0.0001224813789184367, avg_test_CL=9.256472302889129e-05, max_test_CL=0.006244927179068327
------------------------- test un normalized Main, avg_test_AL_un_norm=8.925278929853231, avg_test_CL_un_norm=6.745237363083975, max_test_CL_un_norm=455.0709429395293
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.286080971602771e-06, max_test_CL=5.597842391580343e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6038108369423436, max_test_CL_un_norm=4.079175582325523
train epoch=44, loader_type='Both', approx_losses.avg=0.0001210797809483391, constraint_losses.avg=4.7998311322497475e-05
------------------------- test Main, avg_test_AL=0.00012249039747746604, avg_test_CL=9.256692709022518e-05, max_test_CL=0.006246443837881088
------------------------- test un normalized Main, avg_test_AL_un_norm=8.92593612574661, avg_test_CL_un_norm=6.745397972451596, max_test_CL_un_norm=455.1814723268443
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.281480489817472e-06, max_test_CL=5.586521001532674e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6034755988142805, max_test_CL_un_norm=4.0709255408586875
train epoch=45, loader_type='Both', approx_losses.avg=0.00012107447069715745, constraint_losses.avg=4.798474118225775e-05
------------------------- test Main, avg_test_AL=0.00012249170273960575, avg_test_CL=9.257852846845217e-05, max_test_CL=0.006246811244636774
------------------------- test un normalized Main, avg_test_AL_un_norm=8.926031261004093, avg_test_CL_un_norm=6.746243393987311, max_test_CL_un_norm=455.2082485455831
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.279123951747458e-06, max_test_CL=5.57392013433855e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6033038762964564, max_test_CL_un_norm=4.061743401391044
train epoch=46, loader_type='Both', approx_losses.avg=0.00012106530003167415, constraint_losses.avg=4.798070711094335e-05
------------------------- test Main, avg_test_AL=0.00012249826231899386, avg_test_CL=9.257540411476795e-05, max_test_CL=0.006247461307793856
------------------------- test un normalized Main, avg_test_AL_un_norm=8.926509253847158, avg_test_CL_un_norm=6.746015719182759, max_test_CL_un_norm=455.2556237848922
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.274413051548191e-06, max_test_CL=5.5584449000889435e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6029605911954768, max_test_CL_un_norm=4.050466502136052
train epoch=47, loader_type='Both', approx_losses.avg=0.0001210687242594773, constraint_losses.avg=4.7962800990457514e-05
------------------------- test Main, avg_test_AL=0.0001224930556662196, avg_test_CL=9.259351590639309e-05, max_test_CL=0.006246868055313826
------------------------- test un normalized Main, avg_test_AL_un_norm=8.926129815740621, avg_test_CL_un_norm=6.74733552673129, max_test_CL_un_norm=455.21236803375047
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.273549177588269e-06, max_test_CL=5.5492502724519e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6028976397702451, max_test_CL_un_norm=4.043766126959549
train epoch=48, loader_type='Both', approx_losses.avg=0.00012105992593130814, constraint_losses.avg=4.7964326797920786e-05
------------------------- test Main, avg_test_AL=0.00012248905048705216, avg_test_CL=9.260119429426395e-05, max_test_CL=0.006246519275009632
------------------------- test un normalized Main, avg_test_AL_un_norm=8.92583794506867, avg_test_CL_un_norm=6.747895057343775, max_test_CL_un_norm=455.1869648203306
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.271136851719873e-06, max_test_CL=5.538510231417604e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6027218524751176, max_test_CL_un_norm=4.03593987066932
train epoch=49, loader_type='Both', approx_losses.avg=0.0001210442718455895, constraint_losses.avg=4.801159810830584e-05
------------------------- test Main, avg_test_AL=0.0001223445841336046, avg_test_CL=9.288908828634224e-05, max_test_CL=0.006250609178096056
------------------------- test un normalized Main, avg_test_AL_un_norm=8.91531063350442, avg_test_CL_un_norm=6.76887400261746, max_test_CL_un_norm=455.4849822538977
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.294832697916198e-06, max_test_CL=5.620832598651759e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6044485796977752, max_test_CL_un_norm=4.095928660785105
train epoch=50, loader_type='Both', approx_losses.avg=0.00012103007002784465, constraint_losses.avg=4.794917560410261e-05
------------------------- test Main, avg_test_AL=0.0001223366921989597, avg_test_CL=9.28986035075301e-05, max_test_CL=0.006250948179513216
------------------------- test un normalized Main, avg_test_AL_un_norm=8.914735553268052, avg_test_CL_un_norm=6.769567404715885, max_test_CL_un_norm=455.50970697439425
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.291025389668416e-06, max_test_CL=5.603686076938175e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6041711397823183, max_test_CL_un_norm=4.0834337892260315
train epoch=51, loader_type='Both', approx_losses.avg=0.00012103435756245513, constraint_losses.avg=4.7934725481369124e-05
------------------------- test Main, avg_test_AL=0.00012234295500747016, avg_test_CL=9.287113649679801e-05, max_test_CL=0.006251862738281488
------------------------- test un normalized Main, avg_test_AL_un_norm=8.915191951105031, avg_test_CL_un_norm=6.767565834471586, max_test_CL_un_norm=455.57632970009075
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.281754543883135e-06, max_test_CL=5.5829128541518e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6034955691132439, max_test_CL_un_norm=4.06829637835471
train epoch=52, loader_type='Both', approx_losses.avg=0.00012103241563200423, constraint_losses.avg=4.7928174438499214e-05
------------------------- test Main, avg_test_AL=0.00012233714016683672, avg_test_CL=9.286827497237926e-05, max_test_CL=0.006252183113247156
------------------------- test un normalized Main, avg_test_AL_un_norm=8.914768181286751, avg_test_CL_un_norm=6.767357339511201, max_test_CL_un_norm=455.5996831487837
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.276394295515743e-06, max_test_CL=5.5687149142613634e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.603104964839719, max_test_CL_un_norm=4.057950280848196
train epoch=53, loader_type='Both', approx_losses.avg=0.00012109029954202318, constraint_losses.avg=4.789577911957629e-05
------------------------- test Main, avg_test_AL=0.0001223117069469377, avg_test_CL=9.289577412100547e-05, max_test_CL=0.00624944968149066
------------------------- test un normalized Main, avg_test_AL_un_norm=8.912914899148586, avg_test_CL_un_norm=6.76936122844794, max_test_CL_un_norm=455.4005111886062
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.279255691380883e-06, max_test_CL=5.564223465626128e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6033134767418009, max_test_CL_un_norm=4.054677302693658
train epoch=54, loader_type='Both', approx_losses.avg=0.00012101287455880083, constraint_losses.avg=4.792705243109219e-05
------------------------- test Main, avg_test_AL=0.00012231942438656996, avg_test_CL=9.28830446825506e-05, max_test_CL=0.006251476239413023
------------------------- test un normalized Main, avg_test_AL_un_norm=8.913477231781982, avg_test_CL_un_norm=6.76843359739579, max_test_CL_un_norm=455.54816898451315
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.270915359637865e-06, max_test_CL=5.5492946557933465e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.602705711453872, max_test_CL_un_norm=4.0437984825890325
train epoch=55, loader_type='Both', approx_losses.avg=0.00012107282471570504, constraint_losses.avg=4.7890861917126346e-05
------------------------- test Main, avg_test_AL=0.00012229000465854067, avg_test_CL=9.292488830113932e-05, max_test_CL=0.006249336525797844
------------------------- test un normalized Main, avg_test_AL_un_norm=8.911333438828418, avg_test_CL_un_norm=6.771482781154691, max_test_CL_un_norm=455.3922705284638
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.275059813150243e-06, max_test_CL=5.5496497225249186e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6030077196510161, max_test_CL_un_norm=4.044057332284828
train epoch=56, loader_type='Both', approx_losses.avg=0.00012106512691735544, constraint_losses.avg=4.791363133838223e-05
------------------------- test Main, avg_test_AL=0.00012228733264140824, avg_test_CL=9.292458463130603e-05, max_test_CL=0.00625049602240324
------------------------- test un normalized Main, avg_test_AL_un_norm=8.911138674674458, avg_test_CL_un_norm=6.771460643823293, max_test_CL_un_norm=455.47674082951795
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.27003031736151e-06, max_test_CL=5.5515149142593145e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6026412181323857, max_test_CL_un_norm=4.045416429103801
train epoch=57, loader_type='Both', approx_losses.avg=0.00012105014825035127, constraint_losses.avg=4.787385660200103e-05
------------------------- test Main, avg_test_AL=0.00012227397763692505, avg_test_CL=9.29451118842195e-05, max_test_CL=0.0062486580573022366
------------------------- test un normalized Main, avg_test_AL_un_norm=8.910165503223434, avg_test_CL_un_norm=6.772956483100996, max_test_CL_un_norm=455.34282813336677
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.271767907088722e-06, max_test_CL=5.542547660297714e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6027678381447761, max_test_CL_un_norm=4.038881912408603
train epoch=58, loader_type='Both', approx_losses.avg=0.00012097746916535673, constraint_losses.avg=4.793075878022512e-05
------------------------- test Main, avg_test_AL=0.00012229554138904185, avg_test_CL=9.29152975626515e-05, max_test_CL=0.006253606639802456
------------------------- test un normalized Main, avg_test_AL_un_norm=8.91173689934109, avg_test_CL_un_norm=6.770783891718438, max_test_CL_un_norm=455.7034071676597
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.257643525447112e-06, max_test_CL=5.533410148927942e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6017385869845507, max_test_CL_un_norm=4.032223439098166
train epoch=59, loader_type='Both', approx_losses.avg=0.0001210410278722448, constraint_losses.avg=4.785033584341854e-05
------------------------- test Main, avg_test_AL=0.0001222622473490955, avg_test_CL=9.295149358638888e-05, max_test_CL=0.00624936493113637
------------------------- test un normalized Main, avg_test_AL_un_norm=8.909310706104081, avg_test_CL_un_norm=6.7734215395412924, max_test_CL_un_norm=455.39433068651005
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.264412749040772e-06, max_test_CL=5.526982931769453e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6022318641848623, max_test_CL_un_norm=4.027539943658405
train epoch=60, loader_type='Both', approx_losses.avg=0.00012102196530158547, constraint_losses.avg=4.7889592570769195e-05
------------------------- test Main, avg_test_AL=0.00012226709942062097, avg_test_CL=9.293869079041305e-05, max_test_CL=0.00625119311735034
------------------------- test un normalized Main, avg_test_AL_un_norm=8.909664290163915, avg_test_CL_un_norm=6.7724886052144235, max_test_CL_un_norm=455.5275641343027
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.257509530144259e-06, max_test_CL=5.525387678062543e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6017288223144077, max_test_CL_un_norm=4.026377566519175
train epoch=61, loader_type='Both', approx_losses.avg=0.00012101954111696816, constraint_losses.avg=4.786822893185586e-05
------------------------- test Main, avg_test_AL=0.0001222608556039275, avg_test_CL=9.295057707596443e-05, max_test_CL=0.0062518250197172165
------------------------- test un normalized Main, avg_test_AL_un_norm=8.909209311048977, avg_test_CL_un_norm=6.773354749003658, max_test_CL_un_norm=455.57358227489
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.254870604252673e-06, max_test_CL=5.524900552700274e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6015365229320335, max_test_CL_un_norm=4.0260224291879
train epoch=62, loader_type='Both', approx_losses.avg=0.00012101022163262806, constraint_losses.avg=4.785884127999279e-05
------------------------- test Main, avg_test_AL=0.00012226132820653256, avg_test_CL=9.293671182251684e-05, max_test_CL=0.006251966115087271
------------------------- test un normalized Main, avg_test_AL_un_norm=8.909243724383611, avg_test_CL_un_norm=6.772344383543262, max_test_CL_un_norm=455.58388516211033
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.250335001466436e-06, max_test_CL=5.5181684729177505e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.601206010999038, max_test_CL_un_norm=4.0211166805263385
train epoch=63, loader_type='Both', approx_losses.avg=0.00012100427894620225, constraint_losses.avg=4.785320777707042e-05
------------------------- test Main, avg_test_AL=0.00012224842236605049, avg_test_CL=9.295553303112891e-05, max_test_CL=0.006251428741961718
------------------------- test un normalized Main, avg_test_AL_un_norm=8.908303274412265, avg_test_CL_un_norm=6.773715880844451, max_test_CL_un_norm=455.5447348104504
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.250155456805075e-06, max_test_CL=5.516087549040094e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6011929268818317, max_test_CL_un_norm=4.019600376745618
train epoch=64, loader_type='Both', approx_losses.avg=0.0001209843077560349, constraint_losses.avg=4.786019422282975e-05
------------------------- test Main, avg_test_AL=0.0001222416079778217, avg_test_CL=9.296510291790794e-05, max_test_CL=0.006251730490475893
------------------------- test un normalized Main, avg_test_AL_un_norm=8.907806714899719, avg_test_CL_un_norm=6.77441323928507, max_test_CL_un_norm=455.56671374813175
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.247914227364373e-06, max_test_CL=5.5128122767200693e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6010296079295561, max_test_CL_un_norm=4.017213584356352
train epoch=65, loader_type='Both', approx_losses.avg=0.00012097628752986017, constraint_losses.avg=4.785399383087809e-05
------------------------- test Main, avg_test_AL=0.00012223312752397632, avg_test_CL=9.297070143675823e-05, max_test_CL=0.006251683458685875
------------------------- test un normalized Main, avg_test_AL_un_norm=8.907188772346956, avg_test_CL_un_norm=6.774821181252634, max_test_CL_un_norm=455.56327950416926
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.245824421262426e-06, max_test_CL=5.508475805982016e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.600877322908978, max_test_CL_un_norm=4.014053788092238
train epoch=66, loader_type='Both', approx_losses.avg=0.00012096945862082528, constraint_losses.avg=4.784966734529469e-05
------------------------- test Main, avg_test_AL=0.00012222721629624188, avg_test_CL=9.296863508236707e-05, max_test_CL=0.006251353770494461
------------------------- test un normalized Main, avg_test_AL_un_norm=8.90675798554989, avg_test_CL_un_norm=6.774670615168383, max_test_CL_un_norm=455.5392401588736
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.243264497116875e-06, max_test_CL=5.5016655096551403e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.600690779647985, max_test_CL_un_norm=4.009090905694354
train epoch=67, loader_type='Both', approx_losses.avg=0.00012110544806360156, constraint_losses.avg=4.801374373496473e-05
------------------------- test Main, avg_test_AL=0.00012233055446017672, avg_test_CL=9.283270869192029e-05, max_test_CL=0.0062469905242323875
------------------------- test un normalized Main, avg_test_AL_un_norm=8.914288279006495, avg_test_CL_un_norm=6.7647656048731015, max_test_CL_un_norm=455.22129365539075
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.229571366993315e-06, max_test_CL=5.415704436018132e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5996929557114266, max_test_CL_un_norm=3.9464508264340963
train epoch=68, loader_type='Both', approx_losses.avg=0.00012095905276487067, constraint_losses.avg=4.8014640304563004e-05
------------------------- test Main, avg_test_AL=0.00012218184713911695, avg_test_CL=9.293578491929998e-05, max_test_CL=0.006236884742975235
------------------------- test un normalized Main, avg_test_AL_un_norm=8.903451914458547, avg_test_CL_un_norm=6.772276808117921, max_test_CL_un_norm=454.48488103092274
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.259059016436866e-06, max_test_CL=5.4498403187608346e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6018417346583272, max_test_CL_un_norm=3.971325825790462
train epoch=69, loader_type='Both', approx_losses.avg=0.00012091316024071559, constraint_losses.avg=4.789097889500674e-05
------------------------- test Main, avg_test_AL=0.0001221604842920363, avg_test_CL=9.307086365265426e-05, max_test_CL=0.00624080142006278
------------------------- test un normalized Main, avg_test_AL_un_norm=8.901895215543911, avg_test_CL_un_norm=6.7821200949869285, max_test_CL_un_norm=454.7703160069738
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.267554998624416e-06, max_test_CL=5.4773765441495925e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6024608404802482, max_test_CL_un_norm=3.991391386061529
train epoch=70, loader_type='Both', approx_losses.avg=0.000120915250994181, constraint_losses.avg=4.784656947387183e-05
------------------------- test Main, avg_test_AL=0.00012219838757453517, avg_test_CL=9.300372876924046e-05, max_test_CL=0.006238485220819712
------------------------- test un normalized Main, avg_test_AL_un_norm=8.904657252712902, avg_test_CL_un_norm=6.777227923500951, max_test_CL_un_norm=454.6015143050158
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.263194263827156e-06, max_test_CL=5.4431980970548466e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6021430714821652, max_test_CL_un_norm=3.966485570294372
train epoch=71, loader_type='Both', approx_losses.avg=0.00012070622512276584, constraint_losses.avg=4.800943078993846e-05
------------------------- test Main, avg_test_AL=0.00012220729850225798, avg_test_CL=9.302709888599736e-05, max_test_CL=0.006249873898923397
------------------------- test un normalized Main, avg_test_AL_un_norm=8.905306599416837, avg_test_CL_un_norm=6.778930920792593, max_test_CL_un_norm=455.43141432818715
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.246717670925995e-06, max_test_CL=5.4670588724548e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6009424144562882, max_test_CL_un_norm=3.9838729186211217
train epoch=72, loader_type='Both', approx_losses.avg=0.0001209006466264587, constraint_losses.avg=4.784635311876801e-05
------------------------- test Main, avg_test_AL=0.0001221754046780892, avg_test_CL=9.304147975427002e-05, max_test_CL=0.0062458692118525505
------------------------- test un normalized Main, avg_test_AL_un_norm=8.902982455879805, avg_test_CL_un_norm=6.779978831541052, max_test_CL_un_norm=455.13959315367606
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.251052602778142e-06, max_test_CL=5.457895895233378e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6012583026421603, max_test_CL_un_norm=3.97719578673392
train epoch=73, loader_type='Both', approx_losses.avg=0.0001209006199914877, constraint_losses.avg=4.781868010780142e-05
------------------------- test Main, avg_test_AL=0.0001221947205335967, avg_test_CL=9.298701304415724e-05, max_test_CL=0.00624073576182127
------------------------- test un normalized Main, avg_test_AL_un_norm=8.904389972086513, avg_test_CL_un_norm=6.776009832789401, max_test_CL_un_norm=454.76551227339274
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.251731533566176e-06, max_test_CL=5.4209696827456355e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6013077781027263, max_test_CL_un_norm=3.950287422493692
train epoch=74, loader_type='Both', approx_losses.avg=0.00012069387832381172, constraint_losses.avg=4.7991074862130474e-05
------------------------- test Main, avg_test_AL=0.0001221984119222621, avg_test_CL=9.30120869441935e-05, max_test_CL=0.006250128149986267
------------------------- test un normalized Main, avg_test_AL_un_norm=8.904658969379328, avg_test_CL_un_norm=6.7778369841919215, max_test_CL_un_norm=455.4499567152126
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.238369800777079e-06, max_test_CL=5.442362817120738e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6003340996522138, max_test_CL_un_norm=3.965876740575373
train epoch=75, loader_type='Both', approx_losses.avg=0.00012088770849795621, constraint_losses.avg=4.783201485360411e-05
------------------------- test Main, avg_test_AL=0.00012216110627163125, avg_test_CL=9.30400355364287e-05, max_test_CL=0.006245228461921215
------------------------- test un normalized Main, avg_test_AL_un_norm=8.901940506465031, avg_test_CL_un_norm=6.779873625630398, max_test_CL_un_norm=455.09291044471604
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.245785746907153e-06, max_test_CL=5.4337036999640986e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6008745040254085, max_test_CL_un_norm=3.9595668917504914
train epoch=76, loader_type='Both', approx_losses.avg=0.00012087813522809903, constraint_losses.avg=4.78140544204045e-05
------------------------- test Main, avg_test_AL=0.00012217202224055823, avg_test_CL=9.300969738993992e-05, max_test_CL=0.006239991635084152
------------------------- test un normalized Main, avg_test_AL_un_norm=8.902735942465243, avg_test_CL_un_norm=6.777662858115758, max_test_CL_un_norm=454.7113004675682
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.249465842515846e-06, max_test_CL=5.4216277931118384e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6011426743290308, max_test_CL_un_norm=3.95076712806319
train epoch=77, loader_type='Both', approx_losses.avg=0.00012081594427732016, constraint_losses.avg=4.7861171771179963e-05
------------------------- test Main, avg_test_AL=0.00012219060522114677, avg_test_CL=9.300748089438437e-05, max_test_CL=0.006243683863431215
------------------------- test un normalized Main, avg_test_AL_un_norm=8.904090173474025, avg_test_CL_un_norm=6.777501325019355, max_test_CL_un_norm=454.9803325850431
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.24285619322973e-06, max_test_CL=5.418512228061445e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6006610267397167, max_test_CL_un_norm=3.9484967790355148
train epoch=78, loader_type='Both', approx_losses.avg=0.00012062867328460839, constraint_losses.avg=4.800076073089648e-05
------------------------- test Main, avg_test_AL=0.0001221824508949352, avg_test_CL=9.303187697356341e-05, max_test_CL=0.0062520792707800865
------------------------- test un normalized Main, avg_test_AL_un_norm=8.903495909915929, avg_test_CL_un_norm=6.779279073961929, max_test_CL_un_norm=455.5921275557668
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.229746782333792e-06, max_test_CL=5.4241296311374754e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5997057377702741, max_test_CL_un_norm=3.952590274846405
train epoch=79, loader_type='Both', approx_losses.avg=0.0001208697083237071, constraint_losses.avg=4.7778397960341644e-05
------------------------- test Main, avg_test_AL=0.00012215060243503294, avg_test_CL=9.303271937442537e-05, max_test_CL=0.006242902018129826
------------------------- test un normalized Main, avg_test_AL_un_norm=8.901175100333818, avg_test_CL_un_norm=6.779340485843925, max_test_CL_un_norm=454.92336251230444
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.241703104153508e-06, max_test_CL=5.419170338427648e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6005770011044841, max_test_CL_un_norm=3.9489763758720478
train epoch=80, loader_type='Both', approx_losses.avg=0.00012079907638632456, constraint_losses.avg=4.784511462362605e-05
------------------------- test Main, avg_test_AL=0.00012216085620254713, avg_test_CL=9.303814996448567e-05, max_test_CL=0.006245209835469723
------------------------- test un normalized Main, avg_test_AL_un_norm=8.901922315722304, avg_test_CL_un_norm=6.779736195130876, max_test_CL_un_norm=455.09153746010816
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.237470333069208e-06, max_test_CL=5.417240026872605e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6002685566896769, max_test_CL_un_norm=3.9475696410701704
train epoch=81, loader_type='Both', approx_losses.avg=0.00012079477768138676, constraint_losses.avg=4.783033934054113e-05
------------------------- test Main, avg_test_AL=0.0001221603412369312, avg_test_CL=9.304847398826154e-05, max_test_CL=0.006245558150112629
------------------------- test un normalized Main, avg_test_AL_un_norm=8.901884800076433, avg_test_CL_un_norm=6.780488548329323, max_test_CL_un_norm=455.1169380106059
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.236324735826361e-06, max_test_CL=5.4169329814612865e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6001850754391377, max_test_CL_un_norm=3.9473458654574203
train epoch=82, loader_type='Both', approx_losses.avg=0.00012078931496089642, constraint_losses.avg=4.782892365585126e-05
------------------------- test Main, avg_test_AL=0.0001221526354623652, avg_test_CL=9.306281395491878e-05, max_test_CL=0.006245030555874109
------------------------- test un normalized Main, avg_test_AL_un_norm=8.901323238780051, avg_test_CL_un_norm=6.781533494648322, max_test_CL_un_norm=455.0784942096342
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.23705672751629e-06, max_test_CL=5.417371357907541e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6002384168480333, max_test_CL_un_norm=3.9476655468458337
train epoch=83, loader_type='Both', approx_losses.avg=0.00012077932559715543, constraint_losses.avg=4.782455179243005e-05
------------------------- test Main, avg_test_AL=0.0001221680247293744, avg_test_CL=9.302940111692327e-05, max_test_CL=0.006244719959795475
------------------------- test un normalized Main, avg_test_AL_un_norm=8.90244468398027, avg_test_CL_un_norm=6.779098693837666, max_test_CL_un_norm=455.0558405872722
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.232771599749445e-06, max_test_CL=5.4176347475731745e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5999261566141585, max_test_CL_un_norm=3.9478573618922055
train epoch=84, loader_type='Both', approx_losses.avg=0.00012077005005728949, constraint_losses.avg=4.7825994826867135e-05
------------------------- test Main, avg_test_AL=0.000122158203615359, avg_test_CL=9.305502663044951e-05, max_test_CL=0.006243419833481312
------------------------- test un normalized Main, avg_test_AL_un_norm=8.901728998335969, avg_test_CL_un_norm=6.780966031340766, max_test_CL_un_norm=454.9611133666364
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.235425729831381e-06, max_test_CL=5.418731598183513e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6001195647969568, max_test_CL_un_norm=3.948656641411592
train epoch=85, loader_type='Both', approx_losses.avg=0.00012075146572042575, constraint_losses.avg=4.7906640802033335e-05
